Speciality,Category,Package Amount,Code,Procedure,Preauth Documentation,Claim Documentation,Package Type
,S2.7 Functional septo rhinoplasty,-,S2.7A,Functional septo rhinoplasty,"Clinical notes Indication for this surgery with supporting medical records, X-ray, MLC/FIR for traumatic injuries and circumstances of the incident which led to disfigurement, Clinical picture",Post procedure clinical photograph of affected part; Detailed Procedure / Operative Notes; Detailed discharge summary,28400
,S2.8 Septoplasty,-,S2.8A,Septoplasty,"Indication for this surgery with supporting medical records, MLC/FIR for traumatic injuries, Endoscopic picture/ Clinical picture","Post procedure clinical photograph of affected part, Detailed Procedure / Operative Notes. Detailed discharge summary",17400
,S2.9 Fracture - setting nasal bone,-,S2.9A,Fracture - setting nasal bone,"MLC/FIR for traumatic injuries and circumstances of the incident which led to fracture, X Ray/CT","Post procedure X-ray, Post procedure clinical photograph of affected part, detailed Procedure / Operative Notes. Detailed discharge summary",10800
,S3.10 Dacryocystorhinostomy,-,S3.10.1A,Canaliculo Dacryocystorhinostomy with Silicon Tube / Stent,"Dye disappearance test , Tear meniscus height measurement, Probing and irrigation","Still image of the the procedure with pt. ID and date, operative notes",15000
,S3.10 Dacryocystorhinostomy,-,S3.10.2A,Canaliculo Dacryocystorhinostomy without Silicon Tube / Stent,"Dye disappearance test , Tear meniscus height measurement, Probing and irrigation","Still image of the the procedure with pt. ID and date, operative notes",12000
,S3.10 Dacryocystorhinostomy,-,S3.10.3A,Dacryocystorhinostomy without Silicon Tube / Stent,Clinical notes and establishing lacrimal cancer with Evidence of biopsy. Pre-op clinical photograph.,"Still image of the the procedure with pt. ID and date,operative notes. Detailed discharge summary Invoice of implants",12000
,S3.11 Corneal Grafting,-,S3.11.1A,Corneal Graft - Follow Up,clinical notes,Still image of the patient undergoing the procedure with date stamp,2000
,S3.11 Corneal Grafting,-,S3.11.2A,Lamellar Keratoplasty,"Clinical notes detailing Indication for corneal grafting and supporting investigation, Clinical Photograph; details of donor cornea, stated plan for lab investigation of host tissue (HPE/ Microbiology/other)","Still image of the the procedure with pt. ID and date,operative notes. Detailed discharge summary",20700
,S3.12 Corneal Collagen Crosslinking,-,S3.12A,Corneal Collagen Crosslinking,PENTACAM PROGRESSION MAPS 3 to 6 months apart,Still image of the patient undergoing the procedure with date stamp,21000
,S3.13 Pterygium + Conjunctival Autograft,-,S3.13A,Pterygium + Conjunctival Autograft,"Clinical notes and Retinoscopy, Corneal topography (not mandatory), keratometry, Clinical Photograph","Still image of the the procedure with pt. ID and date, detailed discharge summary, detailed operative notes.",14000
,S3.14 Scleral Buckle Removal,-,S3.14A,Scleral Buckle Removal,"Clinical notes with, Indication for removal, stated plan for lab investigation of host tissue (Microbiology)","Still image of the the procedure with pt. ID and date, operative notes. Detailed discharge summary, microbiological report",8300
,S3.15 Limbal Dermoid Removal,-,S3.15A,Limbal Dermoid Removal,Clinical notes and Indication for Limbal Dermoid Removal like increase in dermoid size/ increasing astigmatism/visual deterioration/central opacification of the cornea) Clinical Photograph,"Still image of the the procedure with pt. ID and date, Detailed discharge summary, detailed operative notes.",6000
,S3.16 Cataract surgery,-,S3.16.1A,Phaco emulsification with foldable hydrophobic acrylic IOL,"Clinical notes detailing visual impairment (Best corrected visual acquity- BCVA) of cataract and , Ocular Biometry (A scan and ketometry) and Clinical photo of affected part","Detailed discharge summary, operative notes. Barcode of IOL used. Still image of the the procedure with pt. ID and date",8700
,S3.16 Cataract surgery,-,S3.16.2A,SICS with non-foldable IOL,"Clinical notes detailing visual impairment (Best corrected visual acquity- BCVA) of cataract and , Ocular Biometry (A scan and ketometry) and Clinical photo of affected part","Detailed discharge summary, operative notes. Barcode of IOL used. Still image of the the procedure with pt. ID and date",6000
,S3.17 Capsulotomy (YAG),-,S3.17A,Capsulotomy (YAG),Clinical notes detailing when was cataract surgery was done and notes mentioning indication for this procedure with vision and fundus. Clinical photo of patient before procedure,"procedure notes, Detailed discharge summary, Still image of the the procedure with pt. ID and date",2300
,S3.18 SFIOL (inclusive of Vitrectomy),-,S3.18A,SFIOL (inclusive of Vitrectomy),"Clinical notes with planned line of treatment, Pre operative Clinical Photograph of affected part","Still image of the patient undergoing the procedure with date stamp operative notes. Detailed discharge summary, Barcode of SFIOL.",22500
,S3.19 Secondary IOL / IOL Exchange / Explant,-,S3.19A,Secondary IOL / IOL Exchange / Explant,"Clinical notes, pre operative documentation of indication for intervention and Clinical Photograph of affected part","Still image of the patient undergoing the procedure with date stamp, operative notes. Detailed discharge summary; Barcode of IOL",10800
,S3.2 CORNEA and SCLERA,11.59.1,S3.2.6,Double Z-Plasty,Clinical Photograph,Clinical Photograph,4000
,S3.20 IRIS Prolapse ? Repair,-,S3.20A,IRIS Prolapse ? Repair,"Clinical notes, pre operative documentation of indication for intervention and Clinical Photograph of affected part","Still image of the patient undergoing the procedure with date stamp, operative notes. Detailed discharge summary",5700
,S3.21 Iridectomy,-,S3.21A,Iridectomy,"Clinical notes showing Indication for Iridectomy(Laser), Tonometry, Gonioscopy,and clinical photo","Still image of the the procedure with pt. ID and date, procedure notes. Detailed discharge summary",2500
,S3.22 Glaucoma Surgery,-,S3.22.1A,"Glaucoma Surgery (Trabeculectomy only) with or without Mitomycin C, including postoperative medications for 12 weeks (and wherever surgical or laser procedures required for bleb augmentation and anterior chamber maintenance)","Clinical notes and IOP measurement, documentary evidence supporting chronicity","Still image of the the procedure with pt. ID and date ,operative notes. Detailed discharge summary; ensure that post op medicine for 12 weeks is given",17000
,S3.22 Glaucoma Surgery,-,S3.22.2A,Glaucoma Shunt Surgery,"Clinical notes and IOP measurement, documentary evidence supporting chronicity/ Failed Trabeculectomy","Still image of the patient undergoing the procedure with date stamp, operative notes. Detailed discharge summary",26500
,S3.23 EUA for Confirmation of Pediatric Glaucoma,-,S3.23A,EUA for Confirmation of Pediatric Glaucoma,Clinical notes and/or documentary evidence,"Still image of the patient undergoing the procedure with date stamp, operative notes. Detailed discharge summary with IOP,Fundus,Corneal diameter",3800
,S3.24 Enucleation,-,S3.24A,Without implant,"Clinical notes establishing Indication and justifying enucleation and supporting investigation, Clinical Photograph; Recommendation/opinion of 2 ophthalmologists for the procedure","Intra procedure clinical photograph, detailed discharge summary, ,operative notes, confirmation that specimen was sent for histopathology.",14300
,S3.25 GA / EUA separate add on package,-,S3.25A,GA / EUA separate add on package,Clinical Notes justifying the need for GA in the associated surgery,"Clinical Notes for the associated surgery / disease along with Pre OP, Operative and Anesthesia, Post OP notes",3800
,S3.26 Orbital fracture repair,-,S3.26A,Orbital fracture repair under GA,"Clinical notes with indication, Admission Notes, Clinical Photograph of the affected eye, X-ray / CT / MRI","Detailed Discharge summary, Procedure/ operative notes, Post-op photograph",13200
,S3.4 ORBIT,16.3,S3.4.4,Evisceration /Enucleation with Orbital implant,"CT Orbits With Contrast ,3D CT Skull",Clinical Photograph,16700
,S3.8 Laser Therapy for Retinopathy of Prematurity (Irrespective of no. of eyes affected) - per session,-,S3.8A,Laser Therapy for Retinopathy of Prematurity (Irrespective of no. of eyes affected) - per session,Clinical notes and Fundoscope reports / stills showing extent of ROP and need for procedure.,Details of Laser therapy done.,2300
,S3.9 Advanced Surgery for Retinopathy of Prematurity,-,S3.9A,Advanced Surgery for Retinopathy of Prematurity,Clinical notes and Fundoscope reports / stills showing extent of ROP and need for surgery.,"Detailed discharge summary, Detailed Procedure / Operative Notes, Intra procedure clinical photograph",22500
,S4.10 Lap. Surgery for Endometriosis (Other than Hysterectomy),-,S4.10A,Lap. Surgery for Endometriosis (Other than Hysterectomy),"Admission Notes comprising of history and examination, Relavant Investigations (establishing diagnosis) USG/ CT/ MRI/ laparoscopy findings","Detailed Procedure / Operative Notes together with indication of surgery, Intraop. stills with date & patient ID, pic off gross specimen removed , HPE, Progress notes,detailed discharge summary.",21700
,S4.11 Diagnostic hysteroscopy,-,S4.11.1A,With biopsy,"Admission Notes comprising of history and examination with indications for the procedure, Relavant Investigations (establishing diagnosis),USG uterus & adnexa","Detailed Procedure / Operative Notes together with indication of surgery, Intraop. stills with date & patient ID, pic off gross specimen removed , HPE of biopsy specimen,Progress notes, Detailed discharge summary",10000
,S4.11 Diagnostic hysteroscopy,-,S4.11.2A,Without biopsy,"Admission Notes comprising of history and examination with indications for the procedure, Relavant Investigations (establishing diagnosis),USG uterus & adnexa","Detailed Procedure / Operative Notes together with indication of surgery, Intraop. stills with date & patient ID, pic off gross specimen removed , HPE of biopsy specimen,Progress notes, Detailed discharge summary",10000
,S4.12 Hysteroscopic IUCD removal,-,S4.12A,Hysteroscopic IUCD removal,"Clinical notes with details of IUCD insertion (reason for non availability of details), indication for removing IUCD, USG showing misplaced IUD","Detailed Procedure / Operative Notes together with indication of surgery, Intraop. stills with date & patient ID, pic off gross specimen removed , HPE,Progress notes,detailed discharge summary.",6300
,S4.13 D&C (Dilatation&curretage),-,S4.13A,D AND C(Dilatation AND curretage),"Admission Notes comprising of history and examination with indications for the procedure,Relavant Investigations (establishing diagnosis), (USG Abdomen + Pelvis)- optional","Detailed Procedure / Operative Notes, Intraop. Stills, Histopathology of curetted material, Progress notes, Detailed discharge summary",20000
,S4.14 Dilation and Evacuation (D&E),-,S4.14A,Dilation and Evacuation (D&E),"Admission Notes comprising of history and examination with indications for the procedure,Relavant Investigations (establishing diagnosis),USG abdomen and pelvis)","Detailed Procedure / Operative Notes, Intraop. Stills,Histopathology of evacuated material, Progress notes, Detailed discharge summary",6300
,S4.15 Pyometra drainage,-,S4.15A,Pyometra drainage,"Admission Notes comprising of history and examination with indications for the procedure,Relavant Investigations (establishing diagnosis)","Detailed Procedure / Operative Notes, Intraop. Stills, Progress notes, Detailed discharge summary",6300
,S4.16 Intrauterine transfusions,-,S4.16A,Intrauterine transfusions,"Admission Notes comprising of history and examination with indications for the procedure,Relavant Investigations (establishing diagnosis)","Detailed Procedure / Operative Notes, Intraop. Stills, Progress notes, Detailed discharge summary",15000
,S4.17 Hysteroscopic adhesiolysis,-,S4.17A,Hysteroscopic adhesiolysis,"Admission Notes comprising of history and examination with indications for the procedure, Relavant Investigations (establishing diagnosis),USG Abdomen Pelvis / CT/MRI Abdomen Pelvis","Detailed Procedure / Operative Notes together with indication of surgery, Intraop. stills with date & patient ID, pic off gross specimen removed , HPE,Progress notes,detailed discharge summary.",10000
,S4.18 Trans - vaginal tape / Trans-obturator tape,-,S4.18.1A,Trans-vaginal tape,"Admission Notes comprising of history and examination with indications for the procedure,Relavant Investigations (establishing diagnosis)","Detailed Procedure / Operative Notes, Barcode of TVT/TOT tape used; progress notes,Detailed discharge summary",40000
,S4.18 Trans - vaginal tape / Trans-obturator tape,-,S4.18.2A,Trans-obturator tape,"Admission Notes comprising of history and examination with indications for the procedure,Relavant Investigations (establishing diagnosis)","Detailed Procedure / Operative Notes, Barcode of TVT/TOT tape used; progress notes,Detailed discharge summary",40000
,S4.19 LLETZ (including PAP smear and colposcopy),-,S4.19.3A,LLETZ (including PAP smear and colposcopy),"Admission Notes comprising of history and examination with indications for the procedure,Relavant Investigations (establishing diagnosis) , Evidence of cervical pre-cancer (PAP smear) Colposcopiy. Cervical Biopsy is optional","Detailed Procedure / Operative Notes, Intraop. stills with date & patient ID, HPE of specimen,Progress notes, Detailed discharge summary",15000
,S4.2 Gynaecology,68.51,S4.2.1,Laproscopic Vaginal Hysterectomy,"USG Abdomen,ECHO Cardiogram, Papsmear","USG Abdomen, Speciman photo along with the patient's face, WEBEX",40000
,S4.2 Gynaecology,68.5.2,S4.2.10,Vaginal Hysterectomy With Pelvic Floor Repair(70.79),"USG Abdomen,Papsmear","USG Abdomen, Routine Histopathological Examination, Speciman photo along with the patient's face, WEBEX",40000
,S4.2 Gynaecology,65.23,S4.2.2,Laparoscopic Cystectomy,"USG Abdomen, CT scan Lower Abdomen Without Contrast, ECHO Cardiogram, CT Scan Abdomen With Contrast, Ca 125 (Cancer Antigen 125 Or Carbohydrate Antigen 125)","USG Abdomen, Routine Histopathological Examination, Speciman photo along with the patient's face, WEBEX",45000
,S4.2 Gynaecology,68.5.1,S4.2.9,Vaginal Hysterectomy,"USG Abdomen, ECHO Cardiogram, Papsmear","USG Abdomen, Routine Histopathological Examination, Speciman photo along with the patient's face, WEBEX",25500
,S4.20 Vaginal Sacrospinus fixation with repair,-,S4.20A,Vaginal Sacrospinus fixation with repair,"Admission Notes comprising of history and examination with indications for the procedure,Relavant Investigations (establishing diagnosis),","Detailed Procedure / Operative Notes, Intraop. Stills, Progress notes, Detailed discharge summary",21100
,S4.21 Excision of Vaginal Septum (vaginal route),-,S4.21A,Excision of Vaginal Septum (vaginal route),"Admission Notes comprising of history and examination with indications for the procedure,Relavant Investigations (establishing diagnosis), need of procedure (USG Abdomen + Pelvis)","Detailed Procedure / Operative Notes, Intraop. Stills, Progress notes, Detailed discharge summary",30900
,S4.22 Hymenectomy for imperforate hymen,-,S4.22A,Hymenectomy for imperforate hymen,Admission Notes comprising of history and examination with indications for the procedure and need of procedure,"Detailed Procedure / Operative Notes, Intraop. Stills, Progress notes, Detailed discharge summary",4300
